"Petition","URL","State","Signatures Count"
"Ban poppers","https://petition.parliament.uk/petitions/721652","closed",23
"Launch a public inquiry into concerns about free speech in the UK","https://petition.parliament.uk/petitions/721674","closed",2771
"Require local authorities to add ""unmet needs"" as a Child Protection category","https://petition.parliament.uk/petitions/721682","closed",37
"Review PIP eligibility criteria and award payments based on medical diagnoses","https://petition.parliament.uk/petitions/721692","closed",397
"Revoke the Mutilations (Permitted Procedures) (England) Regulations","https://petition.parliament.uk/petitions/721697","closed",66
"Ban the import of foie gras into the UK","https://petition.parliament.uk/petitions/721701","closed",220
"Require restaurants to list all ingredients in their food when asked","https://petition.parliament.uk/petitions/721734","closed",678
"Make Breathwork and Emotional Wellbeing Part of the National Curriculum","https://petition.parliament.uk/petitions/721736","closed",80
"Make an agreed offer on a property legally binding","https://petition.parliament.uk/petitions/721744","closed",102
"Abolish the five person sponsor requirement for e-petitions","https://petition.parliament.uk/petitions/721779","closed",48
"Require the accuser in rape cases to hand over their phones to the police","https://petition.parliament.uk/petitions/721792","closed",819
"Legally require judges to hear children aged 10+ in family court proceedings","https://petition.parliament.uk/petitions/721795","closed",47
"Repeal the Coronavirus Act 2020","https://petition.parliament.uk/petitions/721819","closed",2921
"Review and support the continued operation of pubs to prevent more closures","https://petition.parliament.uk/petitions/721825","closed",12488
"Protect Disability Benefits: Stop Changes to PIP and Universal Credit","https://petition.parliament.uk/petitions/721828","closed",2157
"Ban fracking and drilling operations in coastal communities in England","https://petition.parliament.uk/petitions/721833","closed",148
"Strengthen laws on filming police officers","https://petition.parliament.uk/petitions/721841","closed",43
"Review foreign travel advice for Libya","https://petition.parliament.uk/petitions/721843","closed",1052
"Close national insurance loopholes for limited liability partnerships","https://petition.parliament.uk/petitions/721862","closed",35
"Ban per- and polyfluoroalkyl substances (PFAs) in menstrual products","https://petition.parliament.uk/petitions/721872","closed",79
"Lower citizenship application fees if in UK 10+ years with British born children","https://petition.parliament.uk/petitions/721877","closed",19
"Change free childcare scheme to direct payments into Tax-Free Childcare accts","https://petition.parliament.uk/petitions/721888","closed",1457
"Stop PIP Cuts: Protect Support for Disabled People","https://petition.parliament.uk/petitions/721918","closed",4234
"Review attendance rules in schools to support children with health requirements","https://petition.parliament.uk/petitions/721928","closed",58
"National service for young men unlikely to finish school and asylum seekers","https://petition.parliament.uk/petitions/721942","closed",111
"Fund free train travel for seniors","https://petition.parliament.uk/petitions/721979","closed",650
"Ban industry lobbyists from charity boards for 5 years after leaving their job","https://petition.parliament.uk/petitions/721989","closed",40
"Protect Military Families: Mandate 6ft Fences In Gardens","https://petition.parliament.uk/petitions/721991","closed",1060
"Fund planting more hedgerows to increase biodiversity","https://petition.parliament.uk/petitions/721998","closed",51
"Allow Type 1 diabetics to be individually assessed to join the Armed Forces","https://petition.parliament.uk/petitions/722004","closed",111
"Ban councils charging council tax on secondary properties","https://petition.parliament.uk/petitions/722012","closed",80
"Require cyclists to abide by same speed limits as motor vehicles","https://petition.parliament.uk/petitions/722016","closed",67
"Remove business rates and duty on alcohol sold in independently owned pubs","https://petition.parliament.uk/petitions/722044","closed",33
"Ban all UK economic & charitable activities with all illegal settlements","https://petition.parliament.uk/petitions/722076","closed",219
"Pause and review the net zero renewable energy development drive.","https://petition.parliament.uk/petitions/722078","closed",1476
"Review the PIP assessment process to adjust for neurodivergence and trauma","https://petition.parliament.uk/petitions/722084","closed",299
"Ban schools from suspending pupils under the age of 7","https://petition.parliament.uk/petitions/722096","closed",37
"Require schools to display school meal nutritional information","https://petition.parliament.uk/petitions/722105","closed",41
"Reduce the qualifying period for workplace pensions for emergency servicemen","https://petition.parliament.uk/petitions/722106","closed",15
"Hold Gig Economy Delivery companies accountable for ensuring legal road use","https://petition.parliament.uk/petitions/722118","closed",116
"Require all military sexual assault claims be handled by civilian authorities","https://petition.parliament.uk/petitions/722126","closed",104
"Ban town centre management companies and rangers","https://petition.parliament.uk/petitions/722138","closed",16
"Funding for ASD and ADHD assessments for children within 18 months of referral","https://petition.parliament.uk/petitions/722178","closed",189
"Fund cervical smear tests for women above age 64","https://petition.parliament.uk/petitions/722196","closed",71
"Regulate telemetric / AI robots","https://petition.parliament.uk/petitions/722205","closed",90
"Provide funding for local authorities to have more electric buses","https://petition.parliament.uk/petitions/722212","closed",34
"Change business rates relief for 25/26 back to 75%.","https://petition.parliament.uk/petitions/722220","closed",497
"Allocate funding to allow unpaid carers one night off","https://petition.parliament.uk/petitions/722224","closed",94
"Legislate to require tech companies to offer parental controls for under 17's","https://petition.parliament.uk/petitions/722248","closed",208
"Fund more, newly designed knife banks outside every police station","https://petition.parliament.uk/petitions/722249","closed",225
"Fund access to abiraterone in England for high-risk prostate cancer patients","https://petition.parliament.uk/petitions/722253","closed",1032
"Do not refer to the state pensions as a benefit","https://petition.parliament.uk/petitions/722255","closed",288
"Require by law all sports netting to be tied up when not in use","https://petition.parliament.uk/petitions/722303","closed",12131
"Regularly review public sector pay, and cap it at £50k per year","https://petition.parliament.uk/petitions/722314","closed",32
"Mandate Training for Large Land Purchasers to Protect the Countryside","https://petition.parliament.uk/petitions/722327","closed",77
"Require employers to provide 6 days of fully paid sick leave each year","https://petition.parliament.uk/petitions/722340","closed",50
"Impose retaliatory tariffs on US goods","https://petition.parliament.uk/petitions/722342","closed",45
"Legalise Bow Hunting","https://petition.parliament.uk/petitions/722350","closed",127
"Review enforcement of break time rules in the private care sector","https://petition.parliament.uk/petitions/722352","closed",17
"Withdraw the Children's Wellbeing and Schools Bill","https://petition.parliament.uk/petitions/722377","closed",166496
"Require CCTV in all nursery & child-minding settings","https://petition.parliament.uk/petitions/722388","closed",1064
"Ban realistic AI images claiming to depict politicians being published online.","https://petition.parliament.uk/petitions/722397","closed",53
"Review measures to tackle tax evasion and end offshore tax loopholes","https://petition.parliament.uk/petitions/722399","closed",154
"Child contact with parent arrested/bailed for domestic abuse to be supervised ","https://petition.parliament.uk/petitions/722406","closed",33
"Create AI-driven policy simulation game to boost public engagement and earn UBI","https://petition.parliament.uk/petitions/722407","closed",16
"Reduce Government Spending on Consultancies","https://petition.parliament.uk/petitions/722409","closed",55
"Exempt all registered motorcycles from paying Vehicle Excise Duty","https://petition.parliament.uk/petitions/722410","closed",154
"Review the legislation governing the credit rating system","https://petition.parliament.uk/petitions/722426","closed",39
"Provide free education transport for children aged 16-19 with EHCPs","https://petition.parliament.uk/petitions/722438","closed",504
"Require state-funded free-entry museums to charge a £5 entry fee for tourists","https://petition.parliament.uk/petitions/722443","closed",46
"Fund all GP surgeries to provide blood tests to patients with chronic illnesses","https://petition.parliament.uk/petitions/722446","closed",737
"Suspend parental rights when arrested on suspicion of murdering the child","https://petition.parliament.uk/petitions/722453","closed",560
"Provide funding on the improvement on social housing conditions.","https://petition.parliament.uk/petitions/722462","closed",48
"Call for a ceasefire in South Sudan & more humanitarian aid access","https://petition.parliament.uk/petitions/722465","closed",141
"Introduce a nationwide Baby Box scheme","https://petition.parliament.uk/petitions/722467","closed",42
"Amend Law to Permit Cockerels on Allotments","https://petition.parliament.uk/petitions/722482","closed",23
"Ban rodent traps that kill or hurt mice and other rodents","https://petition.parliament.uk/petitions/722485","closed",150
"Create a specific Minimum Wage for Security Personnel 10% higher than NMW","https://petition.parliament.uk/petitions/722518","closed",37
"Review road tax to fairly account for vehicle age and emissions","https://petition.parliament.uk/petitions/722527","closed",102
"Require companies to pay domiciliary care workers for on-call night shifts","https://petition.parliament.uk/petitions/722540","closed",22
"Require leisure companies to provide exclusive Additional Learning Need sessions","https://petition.parliament.uk/petitions/722557","closed",81
"Reverse the burden of proof in relation to consent in sexual assault cases","https://petition.parliament.uk/petitions/722562","closed",219
"Increase funding for schools and colleges","https://petition.parliament.uk/petitions/722583","closed",90
"Scrap the ‘3-Month Before and 9-Month After’ Rule for PIP Eligibility","https://petition.parliament.uk/petitions/722586","closed",99
"Ban prisoners and violent ex-convicts working in slaughterhouses","https://petition.parliament.uk/petitions/722692","closed",42
"Add more life skills to the national curriculum for secondary education","https://petition.parliament.uk/petitions/722726","closed",70
"Make the sex offender's registry publicly available to view for everyone.","https://petition.parliament.uk/petitions/722730","closed",11666
"Require an expert to examine a pet before seizure under the Dangerous Dogs Act","https://petition.parliament.uk/petitions/722737","closed",227
"Keep the LCWRA Universal Credit component for under 22's","https://petition.parliament.uk/petitions/722749","closed",180
"Cap the costs of gifts for MPs at £150","https://petition.parliament.uk/petitions/722772","closed",129
"Reinstate the Sustainable Farming Incentive (SFI) to support farmers and nature","https://petition.parliament.uk/petitions/722785","closed",182
"Increase funding for research into coeliac disease and treatment options","https://petition.parliament.uk/petitions/722789","closed",133
"Make misogyny a hate crime.","https://petition.parliament.uk/petitions/722809","closed",151
"New parental chaperone right in the entertainment industry","https://petition.parliament.uk/petitions/722813","closed",27
"Make all grass verge parking illegal","https://petition.parliament.uk/petitions/722818","closed",265
"Make Dependent Visa Extension Periods Flexible to Prevent Unnecessary IHS Fees","https://petition.parliament.uk/petitions/722857","closed",15
"Require Local Authorities to provide more notice for care funding rates","https://petition.parliament.uk/petitions/722859","closed",432
"Require full public consultation on proposed PIP reforms in the Green Paper","https://petition.parliament.uk/petitions/722864","closed",220
"Remove all duplicate telecommunications infrastructure & enforce sharing deals","https://petition.parliament.uk/petitions/722865","closed",506
"Ensure the renewal of LPWGS beyond March 2026 without any caps","https://petition.parliament.uk/petitions/722870","closed",210
"Ban insurance companies requiring women to declare taking HRT for menopause","https://petition.parliament.uk/petitions/722874","closed",57
"Review replacing JSA & ESA with Unemployment Insurance for overseas citizens","https://petition.parliament.uk/petitions/722881","closed",11
"Introduce mandatory anti-bullying programmes in schools","https://petition.parliament.uk/petitions/722882","closed",167
"MPs to receive positive feedback from constituents before getting paid.","https://petition.parliament.uk/petitions/722894","closed",59
"Repeal the Online Safety Act","https://petition.parliament.uk/petitions/722903","closed",550137
"Grant asylum to White South Africans and provide emergency support","https://petition.parliament.uk/petitions/722909","closed",157
"Ban companies from charging more for hygiene products targeted to females","https://petition.parliament.uk/petitions/722919","closed",263
"Give conditional amnesty to undocumented migrants living in the UK for 10+ years","https://petition.parliament.uk/petitions/722957","closed",56
"Require new cars to include a spare wheel","https://petition.parliament.uk/petitions/722979","closed",65
"Require all employers to give full-time employees 30 days annual leave","https://petition.parliament.uk/petitions/722984","closed",126
"Owners to be able to claim compensation for pet suffering due to vet negligence","https://petition.parliament.uk/petitions/722985","closed",109
"Penalties for Local Authorities if their EHCP decision is overturned at Tribunal","https://petition.parliament.uk/petitions/723001","closed",3562
"Increase max sentence for injury caused due to dangerous driving to 10 years","https://petition.parliament.uk/petitions/723004","closed",591
"Lower the age for invites to regular mammograms to 21","https://petition.parliament.uk/petitions/723013","closed",119
"Fund every GP to have a dedicated Chronic Pain/Fibromyalgia Practitioner.","https://petition.parliament.uk/petitions/723029","closed",207
"Require All Local Authorities To Ensure That All Taxi Ranks Are Accessible","https://petition.parliament.uk/petitions/723033","closed",29
"Lower the age of child criminal responsibility for attacks and murder","https://petition.parliament.uk/petitions/723050","closed",69
"Automatic Deputyship to parents once child with disabilities turns 18","https://petition.parliament.uk/petitions/723071","closed",189
"Require local authorities to freeze Council Tax at current levels","https://petition.parliament.uk/petitions/723076","closed",55
"Make the climate emergency a lawful excuse in criminal cases","https://petition.parliament.uk/petitions/723083","closed",450
"Ban the sale of defaced power tools & large power tool sales at car boot fairs","https://petition.parliament.uk/petitions/723110","closed",90
"Collect water from motorways & add more lighting to make them safer to drive on","https://petition.parliament.uk/petitions/723113","closed",22
"Prohibit the wearing of all full-face coverings in public spaces","https://petition.parliament.uk/petitions/723131","closed",71145
"Repeal the Human Rights Act 1998","https://petition.parliament.uk/petitions/723147","closed",290
"Review and reform the court system to address delays","https://petition.parliament.uk/petitions/723186","closed",40
"Require parliamentary supermajority for certain overseas military action & bases","https://petition.parliament.uk/petitions/723202","closed",26
"Abolish all taxpayer-funded expenses for government employees","https://petition.parliament.uk/petitions/723203","closed",112
"Ban the production and sale of small animal cages","https://petition.parliament.uk/petitions/723214","closed",795
"Call for the UK to Withdraw from the 1951 Refugee Convention","https://petition.parliament.uk/petitions/723216","closed",450
"Raise the minimum legal age to make adult content to 25","https://petition.parliament.uk/petitions/723253","closed",222
"Reform prisons to become self-funded working prisons","https://petition.parliament.uk/petitions/723295","closed",65
"Increase funding for indoor sport facilities for sports like volleyball","https://petition.parliament.uk/petitions/723315","closed",41
"Cap the Indefinite Leave to Remain fee at £3000 ","https://petition.parliament.uk/petitions/723337","closed",357
"Enable Ukrainian students to take their GCSEs in Ukrainian","https://petition.parliament.uk/petitions/723356","closed",90
"Advise the Commonwealth not to grant membership to the USA","https://petition.parliament.uk/petitions/723375","closed",33
"Stop all intelligence sharing with the US","https://petition.parliament.uk/petitions/723411","closed",73
"Ban puppy yoga classes","https://petition.parliament.uk/petitions/723467","closed",43
"Make reading a separate subject on the national curriculum","https://petition.parliament.uk/petitions/723469","closed",18
"Fund campaign and incentives to prioritise British food and reduce food miles","https://petition.parliament.uk/petitions/723471","closed",75
"Increase funding for the DVLA to reduce delays to medical license decisions ","https://petition.parliament.uk/petitions/723482","closed",71
"Create a new legal designation for political parties as distinct legal entities","https://petition.parliament.uk/petitions/723505","closed",22
"Make glasses VAT exempt due to wearer’s having no choice but to wear glasses","https://petition.parliament.uk/petitions/723510","closed",129
"Tag and trace all illegal immigrants","https://petition.parliament.uk/petitions/723533","closed",3033
"Ban housebuilding in the countryside","https://petition.parliament.uk/petitions/723565","closed",79
"Refund student loans for students who studied during the Covid pandemic","https://petition.parliament.uk/petitions/723578","closed",38
"Automatically award Higher Rate PIP to people diagnosed with Parkinson's disease","https://petition.parliament.uk/petitions/723589","closed",80
"Daisy Companion Law: Give emotional support animals equal status to service dogs","https://petition.parliament.uk/petitions/723619","closed",271
" Require cyclists to pay road tax","https://petition.parliament.uk/petitions/723650","closed",85
"Protect consumers from cosmetic surgery financial scams","https://petition.parliament.uk/petitions/723654","closed",41
"Remove bedroom tax","https://petition.parliament.uk/petitions/723694","closed",150
"Stricter regulation of liquidation processes for debt avoidance","https://petition.parliament.uk/petitions/723712","closed",50
"Create a tax on clothing that contains micro-plastics","https://petition.parliament.uk/petitions/723727","closed",219
"Increase taxes on foreign tech companies & keep the Digital Services Tax","https://petition.parliament.uk/petitions/723728","closed",49
"Review GCSE balance of coursework and exams","https://petition.parliament.uk/petitions/723732","closed",79
"Prohibit cyclists on roads with speed limits over 30mph for public safety","https://petition.parliament.uk/petitions/723840","closed",75
"Decriminalise all drug possession for personal use & fund support","https://petition.parliament.uk/petitions/723858","closed",40
"Remove parental responsibility from parents with criminal records","https://petition.parliament.uk/petitions/723859","closed",28
"Review regulations on Battery Energy Storage Systems","https://petition.parliament.uk/petitions/723869","closed",2994
"Regulate the sale of high sugar, artificially coloured sweets to children","https://petition.parliament.uk/petitions/723889","closed",34
"Remove speed limits on motorways","https://petition.parliament.uk/petitions/723892","closed",48
"Abolish the sentencing council and revoke its sentencing guidelines","https://petition.parliament.uk/petitions/723905","closed",66
"Promote a national boycott of US goods and travel","https://petition.parliament.uk/petitions/723915","closed",54
"Keep the state pension at 67 for those born before 1977","https://petition.parliament.uk/petitions/723920","closed",1672
"Require broadband providers to offer symmetrical upload and download speeds","https://petition.parliament.uk/petitions/723924","closed",74
"Create a Minister of State for Critical Minerals within DESNZ","https://petition.parliament.uk/petitions/723925","closed",19
"Donate migrant boats to emergency services and volunteer rescue teams","https://petition.parliament.uk/petitions/723938","closed",50
"Require breath analysers to be put in all new cars","https://petition.parliament.uk/petitions/723944","closed",40
"Make GMT+1 permanent in the UK","https://petition.parliament.uk/petitions/723945","closed",38
"Fair funding for Early Years Care: To allow quality, training, and transparency","https://petition.parliament.uk/petitions/723948","closed",1606
"Review rules on & launch an inquiry into the removal of asbestos","https://petition.parliament.uk/petitions/723956","closed",71
"Abolish IPSA and set MP salaries to 160% of the 'National Living Wage' ","https://petition.parliament.uk/petitions/723958","closed",131
"Do not sign a trade deal with the USA","https://petition.parliament.uk/petitions/723979","closed",965
"Add Assault of a Roadworker to the Crime and Policing Bill","https://petition.parliament.uk/petitions/723981","closed",6800
"Cancel disposable vape ban, mandate plain packaging & allow 18+ to purchase","https://petition.parliament.uk/petitions/723987","closed",61
"Require religious organisations to publish their child safeguarding policies ","https://petition.parliament.uk/petitions/723990","closed",48
"Abandon DWP Pathways to Work Green Paper & create National Disability Strategy","https://petition.parliament.uk/petitions/723991","closed",11036
"End regional monopolies in the water sector","https://petition.parliament.uk/petitions/724010","closed",56
"Require time & space for Muslim children to pray at school & education","https://petition.parliament.uk/petitions/724018","closed",230
"Require local authorities to fast track Blue Badges for seriously ill children","https://petition.parliament.uk/petitions/724066","closed",158
"Require councils to pause council tax bills for three months ","https://petition.parliament.uk/petitions/724089","closed",838
"Increase funding and strengthen penalties to stop EV charging point vandalism","https://petition.parliament.uk/petitions/724091","closed",57
"Review justice system approach to domestic & sexual abuse & coercive control","https://petition.parliament.uk/petitions/724096","closed",58
"Grant self-governing powers to Yorkshire","https://petition.parliament.uk/petitions/724102","closed",26
"Return the colour of UK passports from blue to red","https://petition.parliament.uk/petitions/724108","closed",33
"Base childcare support for working parents on household income","https://petition.parliament.uk/petitions/724109","closed",74
"Review regulation of water companies","https://petition.parliament.uk/petitions/724126","closed",386
"Require food outlets to label spice levels of all food","https://petition.parliament.uk/petitions/724132","closed",31
"Higher tax on income of £400,000, and exit tax if they move to another country","https://petition.parliament.uk/petitions/724154","closed",1300
"Establish the AI Security Institute as a statutory body","https://petition.parliament.uk/petitions/724156","closed",39
"Fund and implement A Universal Basic Income (UBI)","https://petition.parliament.uk/petitions/724181","closed",178
"Review and publish government guidelines/procedures for state visit invitations","https://petition.parliament.uk/petitions/724217","closed",201
"Harsher punishments for sex offenders and bans near schools","https://petition.parliament.uk/petitions/724225","closed",1282
"Increase NHS funding for women’s health including hubs and access to care","https://petition.parliament.uk/petitions/724227","closed",99
"Adopt the same bus driving hour regulations as used in the EU","https://petition.parliament.uk/petitions/724239","closed",38
"Allow mobile use solely for real-time traffic updates when vehicles are stopped","https://petition.parliament.uk/petitions/724253","closed",24
"Phase out and ban the sale of plastic manual toothbrushes by 2040","https://petition.parliament.uk/petitions/724290","closed",125
"Seek to create UK/European defence force to assist Ukrainian forces","https://petition.parliament.uk/petitions/724317","closed",62
"Prohibit and stop any building on our Green Belt Land","https://petition.parliament.uk/petitions/724330","closed",8382
"Require pension schemes to offer the option to invest in UK companies only ","https://petition.parliament.uk/petitions/724339","closed",40
"Add checkpoints on the border between Ireland & Northern Ireland","https://petition.parliament.uk/petitions/724345","closed",41
"Provide employment right for all to have a paid day off on their birthday","https://petition.parliament.uk/petitions/724372","closed",25
"Ban Drop-off charges at airports","https://petition.parliament.uk/petitions/724381","closed",2222
"Restrict the sale of high caffeine drinks to adults only","https://petition.parliament.uk/petitions/724398","closed",30
"Allow motorbike riders with a current CBT to get road experience without paying.","https://petition.parliament.uk/petitions/724409","closed",25
"Require medical students to work 5 years minimum in the NHS after graduation","https://petition.parliament.uk/petitions/724410","closed",103
"Require election & manifesto pledges to be implemented and legally enforced","https://petition.parliament.uk/petitions/724417","closed",157
"Make neurodiversity training mandatory for all education staff","https://petition.parliament.uk/petitions/724432","closed",30556
"Create a 'Homes for Palestine' Sponsorship and Visa Scheme","https://petition.parliament.uk/petitions/724433","closed",1205
"Oppose revised guidelines on New Medicine Service Subcontracting for Pharmacies","https://petition.parliament.uk/petitions/724435","closed",154
"Allow BNO students in the process of getting ILR to apply as home students","https://petition.parliament.uk/petitions/724441","closed",126
"Remove IT and related roles eligibility for the skilled worker visa","https://petition.parliament.uk/petitions/724513","closed",39
"Only grant asylum to citizens of immediate neighbouring countries","https://petition.parliament.uk/petitions/724525","closed",72
"Require NHS hospitals & clinics to provide after-treatment surveys","https://petition.parliament.uk/petitions/724564","closed",368
"Publish updated statistics on Armed Forces Veteran suicides annually","https://petition.parliament.uk/petitions/724575","closed",5360
"Revoke Parental Responsibility & Rights from Sexually Abusive Parents","https://petition.parliament.uk/petitions/724590","closed",179
"Increase the ISA limit - £20k for cash ISA's and £20k for stocks & shares ISA's","https://petition.parliament.uk/petitions/724592","closed",73
"Prohibit police officers guilty of serious crimes from receiving their pension","https://petition.parliament.uk/petitions/724596","closed",92
"Make international GPs automatically eligible for ILR after completing training","https://petition.parliament.uk/petitions/724636","closed",776
"Increase regulation of AI chatbots to protect children from grooming and harm","https://petition.parliament.uk/petitions/724650","closed",92
"Make existing register include all political donations & system tracing funding","https://petition.parliament.uk/petitions/724682","closed",39
"Expand who can issue fit notes to include paramedics and other registered HCPS","https://petition.parliament.uk/petitions/724695","closed",37
"Require Give Way signs to be positioned on major slip roads","https://petition.parliament.uk/petitions/724698","closed",25
"Exempt properties rented by three unrelated people from HMO rules","https://petition.parliament.uk/petitions/724700","closed",27
"Make mass littering and disturbances in a cinema a fineable crime","https://petition.parliament.uk/petitions/724706","closed",30
"Statutory time-off on full pay for parents who experience pregnancy loss","https://petition.parliament.uk/petitions/724719","closed",40
"Require local authorities to allow free parking: minimum 15 mins on public roads","https://petition.parliament.uk/petitions/724723","closed",34
"Review SWE processes & the Fitness to Practice guidance","https://petition.parliament.uk/petitions/724726","closed",459
"Require workplaces/schools to allow people to leave due to period pain","https://petition.parliament.uk/petitions/724728","closed",97
"Create an Open Work Visa for Skilled Workers after 3 years","https://petition.parliament.uk/petitions/724738","closed",469
"Provide funding to develop a national programme for SEN children during holiday","https://petition.parliament.uk/petitions/724745","closed",511
"Review the primary school curriculum to prepare children for secondary school","https://petition.parliament.uk/petitions/724749","closed",26
"Fund fire safety sessions to educate young people and prevent wildfires","https://petition.parliament.uk/petitions/724751","closed",57
"Require restaurants to offer healthy kids’ meal options","https://petition.parliament.uk/petitions/724753","closed",50
"Introduce increased regulation of letting agents","https://petition.parliament.uk/petitions/724770","closed",61
"Ban councils considering PIP/DLA as income for council tax reduction schemes","https://petition.parliament.uk/petitions/724786","closed",175
"Protect hares and their young from shooting during the breeding season","https://petition.parliament.uk/petitions/724795","closed",56427
"Require the US flag to be prominently displayed on US goods sold in the UK","https://petition.parliament.uk/petitions/724799","closed",43
"Make people aged 70 retake their driving test, and do so every 5 years","https://petition.parliament.uk/petitions/724820","closed",313
"Add Sri Lanka as an eligible country for driving licence conversion","https://petition.parliament.uk/petitions/724821","closed",98
"Require reptile shops to ensure higher standards in reptile care and equipment","https://petition.parliament.uk/petitions/724835","closed",62
"Review & Reform the Probation Service, apologise & enshrine Victims Code in law","https://petition.parliament.uk/petitions/724838","closed",3389
"Ban all zoos","https://petition.parliament.uk/petitions/724839","closed",53
"Standardise and regulate job listings and applications processes","https://petition.parliament.uk/petitions/724842","closed",45
"Require all employers to include parental leave policies in job listings","https://petition.parliament.uk/petitions/724858","closed",802
"Increase funding for co-operatives in the UK International Development Budget","https://petition.parliament.uk/petitions/724897","closed",5445
"Abolish Estate management fees on New build estates for freehold properties","https://petition.parliament.uk/petitions/724903","closed",2330
"Review Workplace Protections for Disabled People","https://petition.parliament.uk/petitions/724913","closed",51
"Give vets powers to seize animals if there is neglect or abuse & punish owners","https://petition.parliament.uk/petitions/724921","closed",762
"Ban the sale and planting of the invasive plant: Spanish Bluebell + hybrids","https://petition.parliament.uk/petitions/724931","closed",39
"Legislation on the use of tactical contact when pursuing two-wheeled vehicles","https://petition.parliament.uk/petitions/724961","closed",47
"Ban private limited companies from owning residential housing","https://petition.parliament.uk/petitions/724965","closed",95
"Require unlimited companies to publish their accounts","https://petition.parliament.uk/petitions/724970","closed",50
"Revoke The Selective Licensing of Houses (Additional Conditions) Order 2015","https://petition.parliament.uk/petitions/724989","closed",998
"Abolish the Driving theory and hazard perception tests","https://petition.parliament.uk/petitions/724997","closed",34
"Require mortgage providers to offer a fixed rate for the duration of the loan","https://petition.parliament.uk/petitions/725010","closed",37
"Greatly reduce the duty and tax charged on beer.","https://petition.parliament.uk/petitions/725013","closed",50
"Government to do more to protect victims of false allegations","https://petition.parliament.uk/petitions/725015","closed",395
"Raise the maximum age a child can be for parents to claim learning allowance","https://petition.parliament.uk/petitions/725027","closed",36
"Legalise Everyday Carry of Folding Pocket Knives with Common Locking Mechanisms","https://petition.parliament.uk/petitions/725030","closed",93
"Include qualifications and occupation in anti-discrimination laws","https://petition.parliament.uk/petitions/725047","closed",24
"Provide a legal right to access certain services without a digital device","https://petition.parliament.uk/petitions/725049","closed",10911
"Reduce the minimum retirement age for Prison Officers to 60","https://petition.parliament.uk/petitions/725069","closed",12713
"Reduce the retirement age for NHS staff to 55","https://petition.parliament.uk/petitions/725079","closed",43
"Add children’s unused personal allowance to their parents’ personal allowance","https://petition.parliament.uk/petitions/725091","closed",23
"Ban Child Abuse Activist Groups live streaming content","https://petition.parliament.uk/petitions/725111","closed",49
"Introduce a national licensing scheme for commercial dog walking","https://petition.parliament.uk/petitions/725128","closed",128
"Ban printer companies from disabling ink after subscription ends","https://petition.parliament.uk/petitions/725133","closed",70
"Random Microchip Checks and Harsher Penalties for Abandoning Cats","https://petition.parliament.uk/petitions/725137","closed",176
"Ban the use of tasers on all children and disabled adults","https://petition.parliament.uk/petitions/725153","closed",72
"Implement measures to reduce child poverty","https://petition.parliament.uk/petitions/725167","closed",2553
"Make it easier to obtain a licence to produce/grow medical cannabis","https://petition.parliament.uk/petitions/725168","closed",150
"Fund stab vests as standard PPE for all prison officers","https://petition.parliament.uk/petitions/725170","closed",238
"Exempt employed British passport holders from paying income tax","https://petition.parliament.uk/petitions/725192","closed",26
"Mandate the removal of charging order on private property after 12 years","https://petition.parliament.uk/petitions/725213","closed",13
"Amend Equality Act to define the terms woman and man not based on biological sex","https://petition.parliament.uk/petitions/725223","closed",5135
"Review enforcement of employment law for unpaid internships","https://petition.parliament.uk/petitions/725231","closed",95
"Change the rules around road signage for motorists","https://petition.parliament.uk/petitions/725235","closed",52
"Introduce a legal requirement for transgender and non-binary only spaces","https://petition.parliament.uk/petitions/725239","closed",103
"Require prison sentences to be served consecutively, not concurrently","https://petition.parliament.uk/petitions/725248","closed",909
"Review outsourcing jobs and services abroad and immigration policy","https://petition.parliament.uk/petitions/725255","closed",81
"Exempt Armed Forces members & Veterans repaying Student Loans & create grants","https://petition.parliament.uk/petitions/725285","closed",24
"Cap arranged bank overdraft fees at 10%","https://petition.parliament.uk/petitions/725300","closed",35
"Amend Law so Definitions of Man & Woman Include Transgender and Intersex People","https://petition.parliament.uk/petitions/725324","closed",2180
"More funding for young people struggling with mental health","https://petition.parliament.uk/petitions/725331","closed",107
"Launch a public inquiry into UK arms exports to Israel and suspend all licences","https://petition.parliament.uk/petitions/725341","closed",3873
"Allow people who require Epi-Pens to serve in the armed forces","https://petition.parliament.uk/petitions/725362","closed",18
"Require prospective pet owners to be tested by an animal professional","https://petition.parliament.uk/petitions/725391","closed",41
"Governance within the whisky cask market","https://petition.parliament.uk/petitions/725398","closed",56
"Retain Public Order Act 1986, The Racial & Religious Hatred Act 2006","https://petition.parliament.uk/petitions/725399","closed",46
"Ban trade deals that result in lowering food standards","https://petition.parliament.uk/petitions/725411","closed",81
"Require people over 70 have a compulsory eye tests every 2 years to drive","https://petition.parliament.uk/petitions/725445","closed",171
"Any legislative or judicial review must consult the groups it impacts","https://petition.parliament.uk/petitions/725457","closed",79
"Allow elderly disabled people to claim the state pension early","https://petition.parliament.uk/petitions/725464","closed",1154
"Eliminate VAT on hot takeaway food","https://petition.parliament.uk/petitions/725467","closed",626
"Fund free prescriptions for people living with Inflammatory Bowel Disease (IBD)","https://petition.parliament.uk/petitions/725486","closed",195
" Redirect some foreign aid to fund services for British children","https://petition.parliament.uk/petitions/725488","closed",219
